month,cbot_corn_close_last,cbot_corn_close_mean,cbot_corn_monthly_return,cbot_corn_trading_days,cbot_corn_open_first,cbot_corn_high_max,cbot_corn_low_min,cbot_corn_成交量_sum,dce_corn_close_last,dce_corn_close_mean,dce_corn_monthly_return,dce_corn_trading_days,dce_corn_open_first,dce_corn_high_max,dce_corn_low_min,dce_corn_settlement_last,dce_corn_主力成交量_lots_one_side_sum,dce_corn_主力成交额_ten_thousand_yuan_one_side_sum,dce_corn_主力持仓量_lots_one_side_last,dce_corn_主力前结算价_元_吨_last,domestic_wheat_郑商所普麦结算价_元每吨_last,domestic_wheat_郑商所普麦结算价_元每吨_mean,domestic_wheat_郑商所普麦结算价_元每吨_monthly_return,domestic_wheat_郑商所强麦结算价_元每吨_last,domestic_wheat_郑商所强麦结算价_元每吨_mean,domestic_wheat_郑商所强麦结算价_元每吨_monthly_return,domestic_wheat_原国内现货价格_元每吨_last,domestic_wheat_原国内现货价格_元每吨_mean,domestic_wheat_原国内现货价格_元每吨_monthly_return,domestic_wheat_国内现货发布价_元每吨_last,domestic_wheat_国内现货发布价_元每吨_mean,domestic_wheat_国内现货发布价_元每吨_monthly_return,domestic_wheat_国内现货价格_补全_元每吨_last,domestic_wheat_国内现货价格_补全_元每吨_mean,domestic_wheat_国内现货价格_补全_元每吨_monthly_return,domestic_wheat_国内普麦期货价格_补全_元每吨_last,domestic_wheat_国内普麦期货价格_补全_元每吨_mean,domestic_wheat_国内普麦期货价格_补全_元每吨_monthly_return,domestic_wheat_国内强麦期货价格_补全_元每吨_last,domestic_wheat_国内强麦期货价格_补全_元每吨_mean,domestic_wheat_国内强麦期货价格_补全_元每吨_monthly_return,domestic_wheat_郑商所普麦成交量_sum,domestic_wheat_郑商所强麦成交量_sum,domestic_wheat_郑商所普麦持仓量_last,domestic_wheat_郑商所强麦持仓量_last,domestic_wheat_observation_days,corn_import_年份,corn_import_月份,corn_import_商品大类编码,corn_import_进口数量_千克,corn_import_进口金额_人民币,corn_import_unit_price_yuan_per_kg,weather_内蒙古自治区_precipitation_sum_mm,weather_内蒙古自治区_precipitation_mean_mm,weather_内蒙古自治区_temperature_mean_c,weather_内蒙古自治区_temperature_min_c,weather_内蒙古自治区_temperature_max_c,weather_内蒙古自治区_grid_point_count_last,weather_吉林_precipitation_sum_mm,weather_吉林_precipitation_mean_mm,weather_吉林_temperature_mean_c,weather_吉林_temperature_min_c,weather_吉林_temperature_max_c,weather_黑龙江_precipitation_sum_mm,weather_黑龙江_precipitation_mean_mm,weather_黑龙江_temperature_mean_c,weather_黑龙江_temperature_min_c,weather_黑龙江_temperature_max_c,dce_corn_close_current_month_ret,pca_001,pca_002,pca_003,pca_004,pca_005,pca_006,pca_007,pca_008,pca_009,pca_010,pca_011,pca_012,pca_013,pca_014,pca_015,pca_016,pca_017,pca_018,pca_019,pca_020,pca_021,pca_022,pca_023,pca_024,pca_025,pca_026,pca_027,pca_028,pca_029,pca_030,pca_031,pca_032,dce_corn_close_next_month,dce_corn_close_next_month_ret,dce_corn_close_next_month_direction,spike
2022-06,743.75,758.4047619047619,-0.012939615,21,753.75,800.0,720.5,3065989,2780,2859.9523809523807,-0.052810903,21,2931,2934,2770,2792,8227369,23563334.78,1142264,2811,2874,3040.7619047619046,-0.06047728,3400,3393.619047619048,-0.028571429,3044.0,3079.333333333333,-0.029336735,3044.0,3079.333333333333,-0.029336735,3044.0,3083.8,-0.029336735,2874,3046.233333333333,-0.06047728,3400,3356.4,-0.028571429,11,62,0,97,30,2022,6,1005,2207215162,4860818287,2.20224034823842,75.085,2.502833333333333,20.138466666666663,16.158,23.588,417,197.407,6.580233333333334,18.27703333333333,12.21,22.757,116.229,3.8743,18.007566666666666,12.074,22.115,-0.052810903,0.25125617,0.39655197,-0.06822237,-0.24919836,0.097400054,0.046481755,-0.09075757,0.042329703,-0.0051446594,-0.16204908,0.11076154,-0.12779498,-0.073500395,0.031251293,-0.017727563,0.08683651,-0.06713845,0.06593871,-0.006863437,0.028347846,-0.002425451,-0.010233529,-0.042641312,-0.008501144,0.05222568,0.09222832,-0.009511771,0.027619567,-0.0012770839,-0.014134321,0.12839825,-0.04785782,2670,-0.039568345,0,0.0
2022-07,616.25,663.15,-0.171428571,20,748.0,800.0,561.5,968476,2670,2671.5238095238096,-0.039568345,21,2770,2774,2548,2666,7758132,20744561.14,0,2663,3000,2969.1428571428573,0.0438413361169103,3367,3308.5714285714284,-0.009705882,3012.0,3024.9523809523807,-0.010512484,3012.0,3024.9523809523807,-0.010512484,3012.0,3025.548387096774,-0.010512484,3000,2967.6129032258063,0.0438413361169103,3367,3309.032258064516,-0.009705882,1,98,0,72,31,2022,7,1005,1536900567,3494146476,2.2735019760064934,96.676,3.1185806451612903,22.92829032258065,21.031,24.482,417,202.713,6.5391290322580655,22.552451612903223,20.266,24.828,133.82299999999998,4.316870967741935,22.29387096774193,20.263,24.43,-0.039568345,0.143943,-0.054001216,-0.060605954,-0.18040213,0.033027347,-0.15562284,-0.19425552,0.19015053,-0.019649485,-0.021539038,-0.09890042,0.18497579,0.13224421,0.021349957,0.13469557,0.045213398,0.12457343,0.09337947,-0.0010330738,0.083964534,0.14618342,0.11186124,0.035647154,-0.052064408,-0.030029733,0.093198344,0.020589769,-0.077684,0.053538423,0.074598595,-0.032422226,-0.05798793,2797,0.047565543071161,1,0.0
2022-08,673.75,632.0760869565217,0.0933062880324544,23,619.75,684.25,583.0,1963935,2797,2725.782608695652,0.047565543071161,23,2681,2808,2643,2789,6834705,18640022.24,866209,2796,3000,3000.0,0.0,3150,3248.217391304348,-0.064449064,3002.0,3005.5652173913045,-0.003320053,3002.0,3005.5652173913045,-0.003320053,3002.0,3005.6774193548385,-0.003320053,3000,3000.0,0.0,3150,3250.3548387096776,-0.064449064,0,7,0,5,31,2022,8,1005,1797758254,4494341590,2.499969937559803,78.991,2.5480967741935485,19.934967741935484,14.075,25.403,417,161.66200000000003,5.214903225806453,19.56490322580645,12.988,26.581,153.65300000000005,4.956548387096776,18.333,13.234,24.891,0.047565543071161,0.24278504,0.22562055,-0.0069584567,-0.10805483,-0.056291133,0.051441733,-0.21245588,0.15266174,-0.014196442,-0.021308986,-0.13867873,-0.058232337,0.11720622,-0.0071744933,-0.08028947,0.08599449,-0.023265582,0.10671757,-0.0294252,-0.109704636,0.118891634,-0.010810353,0.038777508,-0.1222797,0.117938906,-0.09547867,-0.09299809,0.07627906,0.27487808,-0.0714054,-0.05447206,-0.061227124,2773,-0.008580622,0,1.0
2022-09,677.5,680.7331820401279,0.0055658627087198,22,671.0,725.0,655.0,1683558,2773,2811.333333333333,-0.008580622,21,2785,2865,2742,2771,6412701,18020542.57,785092,2766,2940,2968.5714285714284,-0.02,3158,3154.6666666666665,0.0025396825396826,3016.0,3008.3809523809523,0.0046635576282478,3016.0,3008.3809523809523,0.0046635576282478,3016.0,3008.0,0.0046635576282478,2940,2970.0,-0.02,3158,3154.0,0.0025396825396826,0,0,0,68,30,2022,9,1005,1533964060,4356609377,2.8400987289102457,19.847,0.6615666666666666,15.2187,8.891,20.597,417,76.91799999999999,2.563933333333333,15.1337,7.405,20.369,73.59600000000002,2.4532000000000007,13.025566666666668,6.013,18.073,-0.008580622,0.21197177,0.3227012,-0.07845516,-0.074567646,-0.06676821,-0.2476024,-0.002300319,0.004991774,0.092694394,0.10997953,0.101005875,-0.03353013,-0.023982408,0.09923982,0.092721745,0.077648886,0.00811918,-0.027806675,0.18179591,0.13432474,-0.05878708,-0.031637657,-0.086917326,0.01739294,0.016955713,-0.03361536,0.014868763,-0.057546627,0.07565008,-0.14119178,0.093322694,-0.10264716,2885,0.0403894698882076,1,0.0
2022-10,691.5,685.547619047619,0.0206642066420663,21,680.0,706.5,671.5,2812909,2885,2856.3125,0.0403894698882076,16,2777,2895,2764,2873,5062314,14436382.64,704187,2864,2940,2940.0,0.0,3281,3256.1875,0.038948701709943,3120.0,3091.25,0.0344827586206897,3120.0,3091.25,0.0344827586206897,3120.0,3070.8387096774195,0.0344827586206897,2940,2940.0,0.0,3281,3229.451612903226,0.038948701709943,0,8,0,63,31,2022,10,1005,547305564,1630507067,2.979153098834566,15.04,0.4851612903225806,4.28667741935484,0.063,12.784,417,53.457,1.7244193548387097,4.996290322580644,0.031,14.938,33.924,1.0943225806451613,2.716612903225806,-0.786,9.551,0.0403894698882076,0.024776313,-0.14422949,-0.114613436,-0.1007796,-0.025655046,-0.263138,-0.059074797,-0.075435,-0.12210915,0.121473156,0.15315421,0.09131439,0.16400914,0.054623034,0.06506127,0.08454026,-0.10937914,0.08874156,-0.027735978,0.058516532,0.05218778,0.14567807,0.1047181,0.10732667,-0.09473029,0.03282733,-0.034316976,-0.0027596336,0.04321104,0.043363906,-0.0136623075,0.0015283542,2885,0.0,0,1.0
2022-11,662.0,668.2380952380952,-0.042660882,21,689.0,698.5,651.25,3161670,2885,2869.0454545454545,0.0,22,2885,2934,2800,2879,7075824,20285044.26,531972,2914,3043,2996.181818181818,0.0350340136054421,3505,3479.8636363636365,0.0682718683328253,3168.0,3149.090909090909,0.0153846153846153,3168.0,3149.090909090909,0.0153846153846153,3168.0,3148.266666666667,0.0153846153846153,3043,2994.9333333333334,0.0350340136054421,3505,3488.0333333333333,0.0682718683328253,0,74,0,44,30,2022,11,1005,741187826,2186238315,2.94964142462858,13.223,0.4407666666666666,-4.338266667,-20.012,1.786,417,48.09700000000001,1.6032333333333335,-2.713533333,-17.828,4.988,26.870999999999995,0.8956999999999998,-7.054666667,-21.701,-1.008,0.0,0.201111,-0.3598855,-0.23436742,-0.15659918,-0.09413444,-0.044077728,0.0389553,0.017088994,-0.02269991,-0.046306808,0.07856797,-0.009570669,-0.0152224945,-0.10748145,0.03036319,0.15232256,0.058857292,0.20452316,-0.0565217,0.17322098,-0.04636383,0.19298305,0.09260057,0.03750481,0.107205145,-0.17268549,0.024805764,-0.06425107,0.037731733,0.043673065,-0.04177724,0.049881484,2824,-0.021143847,0,0.0
2022-12,678.5,650.8571428571429,0.0249244712990936,21,661.75,685.0,623.0,1092937,2824,2804.6363636363635,-0.021143847,22,2880,2897,2726,2821,6381461,17893165.889999997,0,2817,3043,3043.0,0.0,3284,3480.6363636363635,-0.063052782,3128.0,3141.181818181818,-0.012626263,3128.0,3141.181818181818,-0.012626263,3128.0,3141.3548387096776,-0.012626263,3043,3043.0,0.0,3284,3480.5806451612902,-0.063052782,0,86,0,48,31,2022,12,1005,867199564,2192970811,2.5287960257784445,2.5980000000000003,0.0838064516129032,-16.16416129,-21.025,-11.591,417,8.553999999999998,0.2759354838709676,-15.60725806,-21.174,-8.156,11.195999999999998,0.3611612903225806,-19.88783871,-26.818,-13.209,-0.021143847,0.25185472,0.049708873,-0.009374014,0.2485173,-0.019863587,0.014406249,-0.09401922,0.1979326,-0.23443194,-0.032057773,-0.22137345,-0.0667122,0.14029895,0.0077503677,0.11109114,0.00794374,-0.07452571,0.07773204,-0.02744655,-0.0088568665,-0.14231947,-0.008362224,-0.066690065,0.03985879,0.071173914,-0.07258129,0.057292115,-0.022971958,0.00869484,0.017913487,0.024566084,0.024966799,2842,0.0063739376770537,1,0.0
2023-01,679.75,670.3875,0.0018422991893882,20,677.25,688.75,648.25,3083196,2842,2875.125,0.0063739376770537,16,2829,2910,2817,2859,5521171,15864358.62,558787,2890,3122,3072.625,0.0259612224778178,3359,3330.375,0.0228380024360534,3126.0,3126.125,-0.000639386,3126.0,3126.125,-0.000639386,3126.0,3126.322580645161,-0.000639386,3122,3081.2258064516127,0.0259612224778178,3359,3335.6451612903224,0.0228380024360534,0,197,0,41,31,2023,1,1005,2242879118,5663238729,2.524986158884021,3.18,0.1025806451612903,-15.90532258,-26.149,-5.864,417,5.097,0.1644193548387097,-15.59103226,-26.384,-3.038,5.043,0.1626774193548387,-23.47287097,-33.725,-10.262,0.0063739376770537,-0.34449482,0.08678602,-0.106412604,-0.018881667,-0.12393683,0.026703626,0.081869446,-0.11669652,0.09028418,-0.019892527,-0.034910563,-0.15837191,0.06764234,-0.017952763,0.13440908,-0.009086945,-0.04628305,-0.04535645,0.010881786,0.025596963,0.030379312,0.03823842,-0.035947863,0.04847574,0.07870426,-0.0023615959,0.10122665,0.016026756,0.0054197046,0.0021075883,-0.0005954595,-0.0336975,2837,-0.001759324,0,1.0
2023-02,629.5,671.0131578947369,-0.073924237,19,679.25,688.25,629.25,3018664,2837,2843.65,-0.001759324,20,2842,2882,2790,2841,4253572,12092881.17,670720,2848,3122,3122.0,0.0,3050,3288.45,-0.091991664,3064.0,3106.4,-0.019833653,3064.0,3106.4,-0.019833653,3064.0,3106.714285714286,-0.019833653,3122,3122.0,0.0,3050,3297.3928571428573,-0.091991664,0,97,0,0,28,2023,2,1005,3085802465,7778841333,2.520848765022942,4.519,0.1613928571428571,-9.205285714,-13.782,-1.331,417,4.571000000000001,0.16325,-9.893607143,-15.267,-1.544,5.356999999999999,0.1913214285714285,-15.50628571,-21.201,-5.094,-0.001759324,0.115527906,0.12497832,-0.16926683,-0.11069542,-0.17113371,0.030522851,0.16500817,-0.12313469,-0.047352936,-0.007168474,-0.034542207,-0.18253778,0.2291174,0.02529345,0.0070230938,-0.08943501,0.03826197,0.058137912,0.08137289,-0.0921821,0.08249835,-0.056531563,0.11423022,-0.102819696,-0.033996418,-0.08241006,0.1378181,0.019778797,-0.14701606,-0.02895608,0.031833034,-0.036651675,2724,-0.039830807,0,0.0
2023-03,660.5,636.0326086956521,0.0492454328832405,23,630.0,664.5,610.25,2611557,2724,2801.9565217391305,-0.039830807,23,2837,2860,2693,2724,7468573,20803863.84,777927,2740,3122,3122.0,0.0,3198,3133.6521739130435,0.0485245901639344,2918.0,3025.1304347826085,-0.047650131,2918.0,3025.1304347826085,-0.047650131,2918.0,3029.6129032258063,-0.047650131,3122,3122.0,0.0,3198,3131.1612903225805,0.0485245901639344,0,0,0,0,31,2023,3,1005,2191371645,5384074772,2.4569427939275905,5.322000000000001,0.1716774193548387,-0.505774194,-6.723,9.007,417,6.819,0.2199677419354838,0.3348387096774194,-5.667,8.979,15.116,0.4876129032258064,-3.137580645,-10.817,5.855,-0.039830807,0.064085625,-0.209993,-0.17507516,-0.080120586,-0.04687277,-0.1678114,0.026998648,-0.21417888,0.123950794,-0.08725525,-0.041219633,-0.14288297,0.084318675,0.15924573,0.04268817,-0.07152675,0.046876036,-0.039544478,-0.10452906,-0.02166175,0.012170082,0.026659377,-0.07312253,-0.050013818,-0.053784948,0.07065468,-0.0927869,-0.077794716,0.0135612,0.050076537,0.08241543,0.098939985,2644,-0.029368576,0,0.0
2023-04,636.0,654.3125,-0.037093111,20,659.5,682.5,621.75,2387142,2644,2715.315789473684,-0.029368576,19,2718,2776,2632,2643,8871111,24073177.65,0,2673,3122,3122.0,0.0,3198,3198.0,0.0,2848.0,2876.736842105264,-0.023989034,2848.0,2876.736842105264,-0.023989034,2848.0,2877.6,-0.023989034,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,30,2023,4,1005,1002509370,2344834142,2.338964813865032,19.512,0.6504,4.969099999999999,-0.746,10.054,417,39.059,1.3019666666666665,5.932933333333335,-0.619,10.457,37.772,1.2590666666666666,3.6160666666666654,-1.119,7.77,-0.029368576,-0.39795905,0.15599293,-0.12920085,-0.0033717563,0.05287266,0.030809209,0.18251704,-0.15630174,0.06253307,-0.0088716,-0.07468916,-0.0032091122,-0.061063323,0.032240972,0.03468371,0.04053316,-0.007800692,0.08274041,-0.0385792,0.04169367,0.04805447,0.023317914,-0.025213439,0.037647326,0.07362519,-0.0050116736,0.04205726,0.009728375,-0.026567683,-0.03197599,0.06704775,0.037400745,2633,-0.004160363,0,0.0
2023-05,594.0,608.9090909090909,-0.066037736,22,632.5,658.5,547.0,2050741,2633,2577.55,-0.004160363,20,2641,2656,2495,2631,8375559,21555197.3,686372,2619,3122,3122.0,0.0,3317,3257.5,0.0372107567229518,2772.0,2764.1,-0.026685393,2772.0,2764.1,-0.026685393,2772.0,2773.483870967742,-0.026685393,3122,3122.0,0.0,3317,3251.7419354838707,0.0372107567229518,0,0,0,0,31,2023,5,1005,1661985481,3864957462,2.3255061528422583,26.726000000000003,0.8621290322580646,13.521451612903228,8.777,16.621,417,39.61399999999999,1.277870967741935,14.12116129032258,9.219,18.039,45.821000000000005,1.4780967741935485,12.36174193548387,6.17,18.626,-0.004160363,0.21798916,-0.10532942,0.22697966,0.23640323,0.17888041,0.18078089,0.00022280155,-0.018688682,0.06624838,0.044724632,0.005466438,-0.047776192,0.15694155,0.021560375,0.06178293,0.07626388,-0.011344833,-0.09464566,-0.05004088,0.02071978,0.078348145,0.08017838,-0.032802455,-0.06834871,0.045449432,0.03467984,-0.0015736126,-0.03447143,-0.072058015,-0.032275338,0.10394604,0.075182445,2728,0.0360805165210786,1,0.0
2023-06,554.5,615.1666666666666,-0.066498316,21,594.0,672.5,552.0,3164635,2728,2658.25,0.0360805165210786,20,2625,2740,2572,2726,7625991,20274358.59,888641,2709,3122,3122.0,0.0,3317,3317.0,0.0,2802.0,2780.2,0.0108225108225108,2802.0,2780.2,0.0108225108225108,2802.0,2778.133333333333,0.0108225108225108,3122,3122.0,0.0,3317,3317.0,0.0,0,0,0,0,30,2023,6,1005,1846452553,4383139001,2.3738162098335813,40.151,1.3383666666666665,20.6944,14.202,25.266,417,100.18800000000002,3.3396000000000003,19.837533333333333,14.833,25.395,105.053,3.5017666666666667,18.58483333333333,13.112,25.058,0.0360805165210786,0.23137273,0.38573197,-0.035422612,-0.24176714,0.16535106,-0.025005965,-0.047271997,-0.06536905,0.030327579,-0.18539535,0.09854085,-0.18656273,-0.09299272,0.0669259,-0.0031414295,0.041435786,-0.014918029,0.056588758,-0.070300035,-0.019620629,-0.021115744,0.02621201,0.012848007,0.019534191,-0.004188762,0.050277792,0.051500138,-0.0026591604,-0.017945748,0.01747551,0.030238729,0.04512317,2715,-0.004765396,0,1.0
2023-07,504.0,548.625,-0.091073039,20,558.5,614.75,495.25,1292176,2715,2731.714285714286,-0.004765396,21,2735,2797,2679,2712,8650333,23647268.96,567568,2706,3122,3122.0,0.0,3317,3317.0,0.0,2804.0,2798.7619047619046,0.0007137758743753,2804.0,2798.7619047619046,0.0007137758743753,2804.0,2799.2903225806454,0.0007137758743753,3122,3122.0,0.0,3317,3317.0,0.0,0,0,0,0,31,2023,7,1005,1678176148,4064089999,2.42173028370321,102.644,3.3110967741935484,22.809709677419352,20.719,25.684,417,271.992,8.773935483870968,22.37458064516129,19.756,24.533,162.92299999999997,5.25558064516129,21.79929032258065,18.75,23.897,-0.004765396,0.14524567,-0.25150424,-0.13288312,-0.12266346,0.046049368,-0.15317129,-0.1309869,-0.058372334,0.08915486,-0.21310538,-0.071273856,0.046305727,0.15634418,-0.04867474,0.1356732,-0.016965305,-0.029660745,-0.08442251,-0.049048215,-0.0787102,-0.14746779,-0.0897305,-0.101253554,0.08043206,0.1449987,-0.13213493,-0.00034643983,-0.05900518,-0.06494788,0.035431296,0.010879051,0.036706883,2733,0.0066298342541435,1,0.0
2023-08,461.0,475.8478260869565,-0.08531746,23,504.0,512.25,459.0,2195220,2733,2704.5652173913045,0.0066298342541435,23,2716,2777,2610,2731,12009671,32437231.86,697733,2724,3122,3122.0,0.0,3317,3317.0,0.0,2986.0,2889.391304347826,0.06490727532097,2986.0,2889.391304347826,0.06490727532097,2986.0,2886.8387096774195,0.06490727532097,3122,3122.0,0.0,3317,3317.0,0.0,0,0,0,0,31,2023,8,1005,1186548069,2799856296,2.359665292245316,65.09799999999998,2.099935483870967,21.4148064516129,16.697,26.177,417,202.283,6.525258064516128,21.35174193548387,17.382,25.349,197.661,6.376161290322581,19.958548387096776,16.57,25.229,0.0066298342541435,0.2700315,0.24948032,-0.13652872,-0.16985412,-0.14128794,-0.0729382,-0.027185122,0.032244105,0.20398359,0.06467096,-0.13330387,-0.012089266,-0.011297875,0.020753907,-0.10609229,-0.06540227,0.011147556,-0.03944181,-0.07946453,0.07334211,0.013444791,0.036905706,-0.0063194865,0.048497323,0.031272907,0.024308499,-0.03266497,0.08482788,-0.08915554,0.047048517,-0.027043909,0.052325208,2579,-0.056348335,0,1.0
2023-09,476.75,473.7875,0.0341648590021692,20,461.0,490.0,455.75,1435571,2579,2634.7,-0.056348335,20,2739,2739,2541,2569,6270058,16624291.02,0,2550,3122,3122.0,0.0,3317,3317.0,0.0,3016.0,3010.2,0.0100468854655055,3016.0,3010.2,0.0100468854655055,3016.0,3009.733333333333,0.0100468854655055,3122,3122.0,0.0,3317,3317.0,0.0,0,0,0,0,30,2023,9,1005,1643066478,3878654619,2.360619409460072,35.578,1.1859333333333335,15.784200000000004,9.997,21.197,417,34.446000000000005,1.1482,16.513333333333335,11.377,21.134,70.17399999999999,2.3391333333333333,13.6992,8.289,19.468,-0.056348335,0.08908562,0.245784,-0.0065860576,-0.04141512,0.031927645,-0.2544712,-0.070321366,-0.14306553,-0.020166064,0.14889565,0.12046346,0.006025106,0.0990548,0.14431806,-0.052263066,0.0016492669,0.08743772,-0.029316522,0.043858748,0.00711805,-0.09130418,-0.033673584,0.08327394,0.042971242,-0.028805036,-0.0029079423,0.050314516,0.0005741066,-0.058014575,0.05120088,0.009088374,0.025646491,2539,-0.015509888,0,0.0
2023-10,478.75,488.4318181818182,0.0041950707918196,22,477.0,509.5,476.0,3346787,2539,2522.705882352941,-0.015509888,17,2557,2559,2482,2534,6331042,15948637.390000002,797818,2528,3122,3122.0,0.0,3317,3317.0,0.0,3000.0,3014.705882352941,-0.00530504,3000.0,3014.705882352941,-0.00530504,3000.0,3016.322580645161,-0.00530504,3122,3122.0,0.0,3317,3317.0,0.0,0,0,0,0,31,2023,10,1005,2043919760,4722939109,2.3107262826208013,9.53,0.3074193548387096,7.394870967741934,2.714,12.003,417,14.575,0.4701612903225806,7.79883870967742,1.288,13.63,18.418000000000003,0.5941290322580646,4.976838709677421,-1.36,10.208,-0.015509888,-0.28775525,0.014423248,-0.0077072345,0.05250626,-0.11691511,-0.123727985,0.0038653864,-0.024850696,-0.029402772,0.11462728,0.20929456,-0.03760646,0.11121031,0.03436496,-0.009225906,-0.103947684,-0.0456485,0.047537137,-0.1085167,-0.007117971,0.15528917,0.037437744,-0.22578704,-0.016028825,0.03546037,0.040217403,0.04897279,-0.04651905,-0.03411879,0.023530524,0.018890645,0.0060649836,2501,-0.014966522,0,0.0
2023-11,482.75,478.6904761904762,0.0083550913838119,21,478.75,496.5,461.0,4023941,2501,2537.6363636363635,-0.014966522,22,2539,2580,2487,2498,7283539,18503663.380000003,650011,2493,3122,3122.0,0.0,3198,3252.090909090909,-0.035875791,2968.0,2985.909090909091,-0.010666667,2968.0,2985.909090909091,-0.010666667,2968.0,2986.2,-0.010666667,3122,3122.0,0.0,3198,3253.5333333333333,-0.035875791,0,0,0,0,30,2023,11,1005,3589947921,7748423583,2.1583665706330453,12.835000000000004,0.4278333333333334,-6.570966667,-13.824,5.303,417,76.447,2.5482333333333336,-6.8671,-15.573,6.393,48.788,1.6262666666666663,-10.95446667,-20.477,-1.924,-0.014966522,-0.21761347,-0.28009623,-0.040865913,0.018338008,-0.020875849,-0.16510822,-0.03995624,0.002287453,-0.022902021,0.066186495,0.053801823,-0.14357488,-0.085583806,0.008200766,0.09630168,0.029400911,0.12242197,-0.0046990453,-0.11963096,0.036260825,-0.012109712,0.03484291,0.030360917,-0.035494596,0.06916765,-0.11451569,0.017453562,0.013380361,-0.05652146,0.0047205472,0.035030477,0.0322319,2413,-0.035185926,0,0.0
2023-12,471.25,468.9375,-0.023821854,20,460.25,484.0,455.0,1127110,2413,2446.1428571428573,-0.035185926,21,2501,2507,2364,2423,7187325,17504153.72,0,2422,3122,3122.0,0.0,3198,3198.0,0.0,2880.0,2925.714285714286,-0.029649596,2880.0,2925.714285714286,-0.029649596,2880.0,2924.774193548388,-0.029649596,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2023,12,1005,4949374910,10751449909,2.1722844004557333,6.753,0.2178387096774193,-14.5863871,-24.177,-5.14,417,8.985000000000001,0.2898387096774193,-14.58212903,-23.937,-2.946,7.287999999999999,0.2350967741935483,-21.67267742,-29.557,-9.617,-0.035185926,0.017334495,0.040310357,0.29616654,0.034835007,-0.19388877,0.035277862,0.11309912,0.10699983,-0.15919057,0.10144973,-0.17939374,-0.060338322,-0.02045918,0.16799359,-0.1345369,-0.006596739,-0.03140367,-0.002265597,-0.061218318,0.05765229,0.014200483,0.03809274,-0.018768443,-0.0016217171,0.08170363,-0.010769797,0.073716186,-0.036503505,-0.011691798,0.023156932,-0.008249642,0.10165313,2390,-0.009531703,0,0.0
2024-01,448.25,451.8452380952381,-0.048806366,21,470.5,470.75,436.5,3686446,2390,2375.909090909091,-0.009531703,22,2420,2449,2317,2383,10531441,25004017.83,924880,2372,3122,3122.0,0.0,3198,3198.0,0.0,2724.0,2792.5454545454545,-0.054166667,2724.0,2792.5454545454545,-0.054166667,2724.0,2796.1290322580644,-0.054166667,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2024,1,1005,3590964276,7449140425,2.074412289419278,4.225,0.1362903225806451,-14.91832258,-21.948,-10.433,417,6.629999999999997,0.2138709677419354,-14.876,-21.711,-8.674,25.568,0.8247741935483871,-21.5226129,-27.554,-15.158,-0.009531703,-0.34723544,-0.10718536,-0.035039637,-0.023518788,0.10338945,-0.029982213,0.1204661,-0.017290223,-0.16279587,-0.007200607,-0.09658756,-0.009502813,0.010991228,-0.01661228,-0.036464993,0.10730186,0.040673185,-0.16230702,-0.0253374,-0.013584867,-0.03241688,0.030446833,-0.050089244,0.02182147,0.038842533,0.03546523,0.06656783,0.044172008,0.039809138,-0.07555745,-0.030177012,-0.001851432,2462,0.0301255230125523,1,0.0
2024-02,429.5,425.5875,-0.041829336,20,448.0,448.75,394.5,3935222,2462,2427.4,0.0301255230125523,15,2389,2479,2377,2456,6898643,16742996.789999995,960092,2458,3122,3122.0,0.0,3198,3198.0,0.0,2806.0,2768.133333333333,0.0301027900146841,2806.0,2768.133333333333,0.0301027900146841,2806.0,2755.103448275862,0.0301027900146841,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,29,2024,2,1005,2601210667,5122890630,1.9694255044357003,5.8500000000000005,0.2017241379310345,-11.99206897,-17.612,-3.357,417,6.555,0.2260344827586206,-10.48727586,-20.875,-0.205,6.621,0.2283103448275862,-16.60651724,-25.737,-5.826,0.0301255230125523,0.08289143,0.14656308,-0.19375236,-0.045089774,-0.07183511,-0.00072833354,0.24926826,-0.19360037,-0.12585273,-0.0044478094,-0.14634462,0.0923379,0.099099055,0.073842905,-0.008851316,0.022339677,-0.108509034,-0.042316426,0.060083553,-0.061112154,-0.067948066,-0.00735648,-0.07075567,-0.2480718,-0.050390586,-0.0031580746,-0.014666707,-0.03682348,0.06648073,0.123771474,-0.01888103,0.031222438,2415,-0.019090171,0,1.0
